"","source","target","type.x","time","dwell","arrivaldate","name.x.x","type.y","date.x","qty.x.x","id.x","name.x","type.x.x","date.x.x","qty.x","source.y","type.y.x","date.y.x","name.y","type.x.y","date.x.y","qty.y","type.y.y","date.y.y","name.y.y","type","date.y","qty.y.y","suspect_arrival2"
"230","City of Haacklee","seawayservicesc71","Event.TransportEvent.TransponderPing","2035-09-11T23:39:57.696460",48963.437397,"2035-09-11",NA,"Entity.Vessel.CargoVessel",NA,NA,"piscesfoetidaae7","Sockfish/Pisces foetida","Entity.Commodity.Fish",NA,NA,"cargo_2035_30616c80","Event.Transaction","2035-09-12",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-09-12",NA,"Entity.Document.DeliveryReport","2035-09-12","49.5","2035-09-12"
"231","City of Haacklee","seawayservicesc71","Event.TransportEvent.TransponderPing","2035-09-11T23:39:57.696460",48963.437397,"2035-09-11",NA,"Entity.Vessel.CargoVessel",NA,NA,"piscissapidum9b7","Harland/Piscis sapidum","Entity.Commodity.Fish",NA,NA,"cargo_2035_26103907","Event.Transaction","2035-09-12",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-09-12",NA,"Entity.Document.DeliveryReport","2035-09-12","10","2035-09-12"
"232","City of Haacklee","seawayservicesc71","Event.TransportEvent.TransponderPing","2035-09-11T23:39:57.696460",48963.437397,"2035-09-11",NA,"Entity.Vessel.CargoVessel",NA,NA,"oncorhynchusrosea790","Salmon/Oncorhynchus rosea","Entity.Commodity.Fish",NA,NA,"cargo_2035_26729393","Event.Transaction","2035-09-12",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-09-12",NA,"Entity.Document.DeliveryReport","2035-09-12","0.25","2035-09-12"
"233","City of Haacklee","seawayservicesc71","Event.TransportEvent.TransponderPing","2035-09-11T23:39:57.696460",48963.437397,"2035-09-11",NA,"Entity.Vessel.CargoVessel",NA,NA,"oncorhynchusrosea790","Salmon/Oncorhynchus rosea","Entity.Commodity.Fish",NA,NA,"cargo_2035_285899d2","Event.Transaction","2035-09-12",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-09-12",NA,"Entity.Document.DeliveryReport","2035-09-12","27","2035-09-12"
"234","City of Haacklee","vesselvictoryafd","Event.TransportEvent.TransponderPing","2035-02-07T22:53:04.265160",62529.73025,"2035-02-07",NA,"Entity.Vessel.CargoVessel",NA,NA,"labridaenrefert9be","Wrasse/Labridae n.refert","Entity.Commodity.Fish",NA,NA,"cargo_2035_2699301a","Event.Transaction","2035-02-08",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-02-08",NA,"Entity.Document.DeliveryReport","2035-02-08","5.75","2035-02-08"
"235","City of Haacklee","vesselvictoryafd","Event.TransportEvent.TransponderPing","2035-07-18T07:29:52.619962",59675.271009,"2035-07-18",NA,"Entity.Vessel.CargoVessel",NA,NA,"oncorhynchusrosea790","Salmon/Oncorhynchus rosea","Entity.Commodity.Fish",NA,NA,"cargo_2035_27990fb1","Event.Transaction","2035-07-19",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-07-19",NA,"Entity.Document.DeliveryReport","2035-07-19","24.375","2035-07-19"
"236","City of Haacklee","vesselvictoryafd","Event.TransportEvent.TransponderPing","2035-07-18T07:29:52.619962",59675.271009,"2035-07-18",NA,"Entity.Vessel.CargoVessel",NA,NA,"oncorhynchusrosea790","Salmon/Oncorhynchus rosea","Entity.Commodity.Fish",NA,NA,"cargo_2035_28560cf3","Event.Transaction","2035-07-19",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-07-19",NA,"Entity.Document.DeliveryReport","2035-07-19","25.5","2035-07-19"
"237","City of Haacklee","vesselvictoryafd","Event.TransportEvent.TransponderPing","2035-08-03T18:33:42.258541",47995.130941,"2035-08-03",NA,"Entity.Vessel.CargoVessel",NA,NA,"gadusnspecificatae4ba","Cod/Gadus n.specificatae","Entity.Commodity.Fish",NA,NA,"cargo_2035_2670544a","Event.Transaction","2035-08-04",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-08-04",NA,"Entity.Document.DeliveryReport","2035-08-04","1.875","2035-08-04"
"238","City of Haacklee","vesselvictoryafd","Event.TransportEvent.TransponderPing","2035-08-03T18:33:42.258541",47995.130941,"2035-08-03",NA,"Entity.Vessel.CargoVessel",NA,NA,"piscesfrigus900","Birdseye/Pisces frigus","Entity.Commodity.Fish",NA,NA,"cargo_2035_28211269","Event.Transaction","2035-08-04",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-08-04",NA,"Entity.Document.DeliveryReport","2035-08-04","13.5","2035-08-04"
"239","City of Haacklee","vesselvictoryafd","Event.TransportEvent.TransponderPing","2035-08-03T18:33:42.258541",47995.130941,"2035-08-03",NA,"Entity.Vessel.CargoVessel",NA,NA,"habeaspisces4eb","Beauvoir/Habeas pisces","Entity.Commodity.Fish",NA,NA,"cargo_2035_296165e2","Event.Transaction","2035-08-04",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-08-04",NA,"Entity.Document.DeliveryReport","2035-08-04","4.125","2035-08-04"
"240","City of Haacklee","vesselvictoryafd","Event.TransportEvent.TransponderPing","2035-08-03T18:33:42.258541",47995.130941,"2035-08-03",NA,"Entity.Vessel.CargoVessel",NA,NA,"oncorhynchusrosea790","Salmon/Oncorhynchus rosea","Entity.Commodity.Fish",NA,NA,"cargo_2035_28000476","Event.Transaction","2035-08-04",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-08-04",NA,"Entity.Document.DeliveryReport","2035-08-04","29.375","2035-08-04"
"241","City of Haacklee","vesselvictoryafd","Event.TransportEvent.TransponderPing","2035-08-03T18:33:42.258541",47995.130941,"2035-08-03",NA,"Entity.Vessel.CargoVessel",NA,NA,"oncorhynchusrosea790","Salmon/Oncorhynchus rosea","Entity.Commodity.Fish",NA,NA,"cargo_2035_280014d5","Event.Transaction","2035-08-04",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-08-04",NA,"Entity.Document.DeliveryReport","2035-08-04","20","2035-08-04"
"242","City of Haacklee","vesselvictoryafd","Event.TransportEvent.TransponderPing","2035-08-03T18:33:42.258541",47995.130941,"2035-08-03",NA,"Entity.Vessel.CargoVessel",NA,NA,"oncorhynchusrosea790","Salmon/Oncorhynchus rosea","Entity.Commodity.Fish",NA,NA,"cargo_2035_28570aab","Event.Transaction","2035-08-04",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-08-04",NA,"Entity.Document.DeliveryReport","2035-08-04","11.25","2035-08-04"
"243","City of Haacklee","vesselvictoryafd","Event.TransportEvent.TransponderPing","2035-09-07T11:47:36.807863",52328.745766,"2035-09-07",NA,"Entity.Vessel.CargoVessel",NA,NA,"piscesfrigus900","Birdseye/Pisces frigus","Entity.Commodity.Fish",NA,NA,"cargo_2035_2653076f","Event.Transaction","2035-09-08",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-09-08",NA,"Entity.Document.DeliveryReport","2035-09-08","28.875","2035-09-08"
"244","City of Haacklee","vesselvictoryafd","Event.TransportEvent.TransponderPing","2035-09-07T11:47:36.807863",52328.745766,"2035-09-07",NA,"Entity.Vessel.CargoVessel",NA,NA,"piscesfoetidaae7","Sockfish/Pisces foetida","Entity.Commodity.Fish",NA,NA,"cargo_2035_30615a5f","Event.Transaction","2035-09-08",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-09-08",NA,"Entity.Document.DeliveryReport","2035-09-08","33","2035-09-08"
"245","City of Haacklee","vesselvictoryafd","Event.TransportEvent.TransponderPing","2035-09-07T11:47:36.807863",52328.745766,"2035-09-07",NA,"Entity.Vessel.CargoVessel",NA,NA,"piscissapidum9b7","Harland/Piscis sapidum","Entity.Commodity.Fish",NA,NA,"cargo_2035_260812ce","Event.Transaction","2035-09-08",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-09-08",NA,"Entity.Document.DeliveryReport","2035-09-08","21.875","2035-09-08"
"246","City of Haacklee","vesselvictoryafd","Event.TransportEvent.TransponderPing","2035-09-07T11:47:36.807863",52328.745766,"2035-09-07",NA,"Entity.Vessel.CargoVessel",NA,NA,"oncorhynchusrosea790","Salmon/Oncorhynchus rosea","Entity.Commodity.Fish",NA,NA,"cargo_2035_267276bb","Event.Transaction","2035-09-08",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-09-08",NA,"Entity.Document.DeliveryReport","2035-09-08","3.625","2035-09-08"
"247","City of Haacklee","seasentry1d3","Event.TransportEvent.TransponderPing","2035-02-07T11:22:56.625296",62548.867918,"2035-02-07",NA,"Entity.Vessel.CargoVessel",NA,NA,"labridaenrefert9be","Wrasse/Labridae n.refert","Entity.Commodity.Fish",NA,NA,"cargo_2035_2699301a","Event.Transaction","2035-02-08",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-02-08",NA,"Entity.Document.DeliveryReport","2035-02-08","5.75","2035-02-08"
"248","City of Haacklee","seasentry1d3","Event.TransportEvent.TransponderPing","2035-08-17T06:36:33.102112",60943.975246,"2035-08-17",NA,"Entity.Vessel.CargoVessel",NA,NA,"gadusnspecificatae4ba","Cod/Gadus n.specificatae","Entity.Commodity.Fish",NA,NA,"cargo_2035_267139b2","Event.Transaction","2035-08-18",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-08-18",NA,"Entity.Document.DeliveryReport","2035-08-18","3.75","2035-08-18"
"249","City of Haacklee","seasentry1d3","Event.TransportEvent.TransponderPing","2035-08-17T06:36:33.102112",60943.975246,"2035-08-17",NA,"Entity.Vessel.CargoVessel",NA,NA,"piscesfrigus900","Birdseye/Pisces frigus","Entity.Commodity.Fish",NA,NA,"cargo_2035_282190c1","Event.Transaction","2035-08-18",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-08-18",NA,"Entity.Document.DeliveryReport","2035-08-18","15","2035-08-18"
"250","City of Haacklee","seasentry1d3","Event.TransportEvent.TransponderPing","2035-08-17T06:36:33.102112",60943.975246,"2035-08-17",NA,"Entity.Vessel.CargoVessel",NA,NA,"piscesfoetidaae7","Sockfish/Pisces foetida","Entity.Commodity.Fish",NA,NA,"cargo_2035_30609362","Event.Transaction","2035-08-18",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-08-18",NA,"Entity.Document.DeliveryReport","2035-08-18","38.5","2035-08-18"
"251","City of Haacklee","seasentry1d3","Event.TransportEvent.TransponderPing","2035-08-17T06:36:33.102112",60943.975246,"2035-08-17",NA,"Entity.Vessel.CargoVessel",NA,NA,"habeaspisces4eb","Beauvoir/Habeas pisces","Entity.Commodity.Fish",NA,NA,"cargo_2035_29624926","Event.Transaction","2035-08-18",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-08-18",NA,"Entity.Document.DeliveryReport","2035-08-18","23.375","2035-08-18"
"252","City of Haacklee","seasentry1d3","Event.TransportEvent.TransponderPing","2035-08-17T06:36:33.102112",60943.975246,"2035-08-17",NA,"Entity.Vessel.CargoVessel",NA,NA,"oncorhynchusrosea790","Salmon/Oncorhynchus rosea","Entity.Commodity.Fish",NA,NA,"cargo_2035_280109ee","Event.Transaction","2035-08-18",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-08-18",NA,"Entity.Document.DeliveryReport","2035-08-18","26.875","2035-08-18"
"253","City of Haacklee","seasentry1d3","Event.TransportEvent.TransponderPing","2035-09-06T03:40:17.555364",55444.598858,"2035-09-06",NA,"Entity.Vessel.CargoVessel",NA,NA,"gadusnspecificatae4ba","Cod/Gadus n.specificatae","Entity.Commodity.Fish",NA,NA,"cargo_2035_30684b3c","Event.Transaction","2035-09-07",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-09-07",NA,"Entity.Document.DeliveryReport","2035-09-07","-7.5","2035-09-07"
"254","City of Haacklee","seasentry1d3","Event.TransportEvent.TransponderPing","2035-09-06T03:40:17.555364",55444.598858,"2035-09-06",NA,"Entity.Vessel.CargoVessel",NA,NA,"labridaenrefert9be","Wrasse/Labridae n.refert","Entity.Commodity.Fish",NA,NA,"cargo_2035_305698a2","Event.Transaction","2035-09-07",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-09-07",NA,"Entity.Document.DeliveryReport","2035-09-07","56.25","2035-09-07"
"255","City of Haacklee","seasentry1d3","Event.TransportEvent.TransponderPing","2035-09-06T03:40:17.555364",55444.598858,"2035-09-06",NA,"Entity.Vessel.CargoVessel",NA,NA,"piscissapidum9b7","Harland/Piscis sapidum","Entity.Commodity.Fish",NA,NA,"cargo_2035_260702ef","Event.Transaction","2035-09-07",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-09-07",NA,"Entity.Document.DeliveryReport","2035-09-07","20","2035-09-07"
"256","City of Haacklee","seasentry1d3","Event.TransportEvent.TransponderPing","2035-09-06T03:40:17.555364",55444.598858,"2035-09-06",NA,"Entity.Vessel.CargoVessel",NA,NA,"oncorhynchusrosea790","Salmon/Oncorhynchus rosea","Entity.Commodity.Fish",NA,NA,"cargo_2035_24771740","Event.Transaction","2035-09-07",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-09-07",NA,"Entity.Document.DeliveryReport","2035-09-07","0.625","2035-09-07"
"257","City of Haacklee","seasentry1d3","Event.TransportEvent.TransponderPing","2035-09-06T03:40:17.555364",55444.598858,"2035-09-06",NA,"Entity.Vessel.CargoVessel",NA,NA,"oncorhynchusrosea790","Salmon/Oncorhynchus rosea","Entity.Commodity.Fish",NA,NA,"cargo_2035_267258a3","Event.Transaction","2035-09-07",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-09-07",NA,"Entity.Document.DeliveryReport","2035-09-07","3.5","2035-09-07"
"258","City of Haacklee","seasentry1d3","Event.TransportEvent.TransponderPing","2035-09-06T03:40:17.555364",55444.598858,"2035-09-06",NA,"Entity.Vessel.CargoVessel",NA,NA,"oncorhynchusrosea790","Salmon/Oncorhynchus rosea","Entity.Commodity.Fish",NA,NA,"cargo_2035_28021b14","Event.Transaction","2035-09-07",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-09-07",NA,"Entity.Document.DeliveryReport","2035-09-07","28.125","2035-09-07"
"259","City of Haacklee","seasentry1d3","Event.TransportEvent.TransponderPing","2035-09-06T03:40:17.555364",55444.598858,"2035-09-06",NA,"Entity.Vessel.CargoVessel",NA,NA,"oncorhynchusrosea790","Salmon/Oncorhynchus rosea","Entity.Commodity.Fish",NA,NA,"cargo_2035_2858710d","Event.Transaction","2035-09-07",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-09-07",NA,"Entity.Document.DeliveryReport","2035-09-07","-1.5","2035-09-07"
"260","City of Haacklee","transglobal607c","Event.TransportEvent.TransponderPing","2035-02-09T02:06:03.877045",42994.106923,"2035-02-09",NA,"Entity.Vessel.CargoVessel",NA,NA,"labridaenrefert9be","Wrasse/Labridae n.refert","Entity.Commodity.Fish",NA,NA,"cargo_2035_3054745a","Event.Transaction","2035-02-10",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-02-10",NA,"Entity.Document.DeliveryReport","2035-02-10","0","2035-02-10"
"261","City of Haacklee","freightflux254","Event.TransportEvent.TransponderPing","2035-11-21T07:31:27.290161",64939.71278,"2035-11-21",NA,"Entity.Vessel.CargoVessel",NA,NA,"piscesfrigus900","Birdseye/Pisces frigus","Entity.Commodity.Fish",NA,NA,"cargo_2035_25888bfc","Event.Transaction","2035-11-22",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-11-22",NA,"Entity.Document.DeliveryReport","2035-11-22","16.25","2035-11-22"
"262","City of Haacklee","freightflux254","Event.TransportEvent.TransponderPing","2035-11-21T07:31:27.290161",64939.71278,"2035-11-21",NA,"Entity.Vessel.CargoVessel",NA,NA,"labridaenrefert9be","Wrasse/Labridae n.refert","Entity.Commodity.Fish",NA,NA,"cargo_2035_27052574","Event.Transaction","2035-11-22",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-11-22",NA,"Entity.Document.DeliveryReport","2035-11-22","3.5","2035-11-22"
"263","City of Haacklee","freightflux254","Event.TransportEvent.TransponderPing","2035-11-21T07:31:27.290161",64939.71278,"2035-11-21",NA,"Entity.Vessel.CargoVessel",NA,NA,"habeaspisces4eb","Beauvoir/Habeas pisces","Entity.Commodity.Fish",NA,NA,"cargo_2035_296084b2","Event.Transaction","2035-11-22",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-11-22",NA,"Entity.Document.DeliveryReport","2035-11-22","48.125","2035-11-22"
"264","City of Haacklee","freightflux254","Event.TransportEvent.TransponderPing","2035-11-21T07:31:27.290161",64939.71278,"2035-11-21",NA,"Entity.Vessel.CargoVessel",NA,NA,"piscissapidum9b7","Harland/Piscis sapidum","Entity.Commodity.Fish",NA,NA,"cargo_2035_2406345e","Event.Transaction","2035-11-22",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-11-22",NA,"Entity.Document.DeliveryReport","2035-11-22","21.75","2035-11-22"
"265","City of Haacklee","freightflux254","Event.TransportEvent.TransponderPing","2035-11-21T07:31:27.290161",64939.71278,"2035-11-21",NA,"Entity.Vessel.CargoVessel",NA,NA,"piscissapidum9b7","Harland/Piscis sapidum","Entity.Commodity.Fish",NA,NA,"cargo_2035_26685d6d","Event.Transaction","2035-11-22",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-11-22",NA,"Entity.Document.DeliveryReport","2035-11-22","2.5","2035-11-22"
"266","City of Haacklee","freightflux254","Event.TransportEvent.TransponderPing","2035-11-21T07:31:27.290161",64939.71278,"2035-11-21",NA,"Entity.Vessel.CargoVessel",NA,NA,"piscissapidum9b7","Harland/Piscis sapidum","Entity.Commodity.Fish",NA,NA,"cargo_2035_2719160a","Event.Transaction","2035-11-22",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-11-22",NA,"Entity.Document.DeliveryReport","2035-11-22","13.875","2035-11-22"
"267","City of Haacklee","freightflux254","Event.TransportEvent.TransponderPing","2035-11-21T07:31:27.290161",64939.71278,"2035-11-21",NA,"Entity.Vessel.CargoVessel",NA,NA,"piscissapidum9b7","Harland/Piscis sapidum","Entity.Commodity.Fish",NA,NA,"cargo_2035_28553c7b","Event.Transaction","2035-11-22",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-11-22",NA,"Entity.Document.DeliveryReport","2035-11-22","18","2035-11-22"
"268","City of Haacklee","cargocentric443e","Event.TransportEvent.TransponderPing","2035-02-09T18:58:27.165448",48911.39839,"2035-02-09",NA,"Entity.Vessel.CargoVessel",NA,NA,"labridaenrefert9be","Wrasse/Labridae n.refert","Entity.Commodity.Fish",NA,NA,"cargo_2035_3054745a","Event.Transaction","2035-02-10",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-02-10",NA,"Entity.Document.DeliveryReport","2035-02-10","0","2035-02-10"
"269","City of Haacklee","cargocentric443e","Event.TransportEvent.TransponderPing","2035-08-14T08:39:17.055977",68935.786525,"2035-08-14",NA,"Entity.Vessel.CargoVessel",NA,NA,"gadusnspecificatae4ba","Cod/Gadus n.specificatae","Entity.Commodity.Fish",NA,NA,"cargo_2035_2671125c","Event.Transaction","2035-08-15",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-08-15",NA,"Entity.Document.DeliveryReport","2035-08-15","4.25","2035-08-15"
"270","City of Haacklee","cargocentric443e","Event.TransportEvent.TransponderPing","2035-08-14T08:39:17.055977",68935.786525,"2035-08-14",NA,"Entity.Vessel.CargoVessel",NA,NA,"piscesfrigus900","Birdseye/Pisces frigus","Entity.Commodity.Fish",NA,NA,"cargo_2035_282179c7","Event.Transaction","2035-08-15",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-08-15",NA,"Entity.Document.DeliveryReport","2035-08-15","15","2035-08-15"
"271","City of Haacklee","cargocentric443e","Event.TransportEvent.TransponderPing","2035-08-14T08:39:17.055977",68935.786525,"2035-08-14",NA,"Entity.Vessel.CargoVessel",NA,NA,"habeaspisces4eb","Beauvoir/Habeas pisces","Entity.Commodity.Fish",NA,NA,"cargo_2035_2962221c","Event.Transaction","2035-08-15",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-08-15",NA,"Entity.Document.DeliveryReport","2035-08-15","38.5","2035-08-15"
"272","City of Haacklee","cargocentric443e","Event.TransportEvent.TransponderPing","2035-08-14T08:39:17.055977",68935.786525,"2035-08-14",NA,"Entity.Vessel.CargoVessel",NA,NA,"oncorhynchusrosea790","Salmon/Oncorhynchus rosea","Entity.Commodity.Fish",NA,NA,"cargo_2035_28007a33","Event.Transaction","2035-08-15",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-08-15",NA,"Entity.Document.DeliveryReport","2035-08-15","32.5","2035-08-15"
"273","City of Haacklee","cargocentric443e","Event.TransportEvent.TransponderPing","2035-08-14T08:39:17.055977",68935.786525,"2035-08-14",NA,"Entity.Vessel.CargoVessel",NA,NA,"oncorhynchusrosea790","Salmon/Oncorhynchus rosea","Entity.Commodity.Fish",NA,NA,"cargo_2035_28577671","Event.Transaction","2035-08-15",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-08-15",NA,"Entity.Document.DeliveryReport","2035-08-15","-2.25","2035-08-15"
"274","City of Haacklee","seawaysage5ce","Event.TransportEvent.TransponderPing","2035-02-09T10:53:19.042929",45261.113108,"2035-02-09",NA,"Entity.Vessel.CargoVessel",NA,NA,"labridaenrefert9be","Wrasse/Labridae n.refert","Entity.Commodity.Fish",NA,NA,"cargo_2035_3054745a","Event.Transaction","2035-02-10",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-02-10",NA,"Entity.Document.DeliveryReport","2035-02-10","0","2035-02-10"
