"","source","target","type.x","time","dwell","arrivaldate","name","type.y","date","qty"
"1559","City of South Paackland","nauticalnirvana874","Event.TransportEvent.TransponderPing","2035-07-25T19:12:09.877340",59459.090453,"2035-07-25",NA,"Entity.Vessel.CargoVessel",NA,NA
"1560","City of South Paackland","nauticalnirvana874","Event.TransportEvent.TransponderPing","2035-07-27T18:50:13.031048",63393.690615,"2035-07-27",NA,"Entity.Vessel.CargoVessel",NA,NA
"1561","City of South Paackland","nauticalnirvana874","Event.TransportEvent.TransponderPing","2035-10-23T06:12:38.036419",72441.622407,"2035-10-23",NA,"Entity.Vessel.CargoVessel",NA,NA
"1562","City of South Paackland","nauticalnirvana874","Event.TransportEvent.TransponderPing","2035-11-03T07:46:45.776160",54264.999504,"2035-11-03",NA,"Entity.Vessel.CargoVessel",NA,NA
"1563","City of South Paackland","cargocentric443e","Event.TransportEvent.TransponderPing","2035-04-06T20:43:35.189544",51105.075842,"2035-04-06",NA,"Entity.Vessel.CargoVessel",NA,NA
"1564","City of South Paackland","cargocentric443e","Event.TransportEvent.TransponderPing","2035-06-21T06:41:14.434904",53008.317291,"2035-06-21",NA,"Entity.Vessel.CargoVessel",NA,NA
"1565","City of South Paackland","cargocentric443e","Event.TransportEvent.TransponderPing","2035-10-14T00:00:50.225870",50471.406889,"2035-10-14",NA,"Entity.Vessel.CargoVessel",NA,NA
"1566","City of South Paackland","cargocentric443e","Event.TransportEvent.TransponderPing","2035-10-31T15:45:30.344579",46213.055936,"2035-10-31",NA,"Entity.Vessel.CargoVessel",NA,NA
"1567","City of South Paackland","transpacific5ada","Event.TransportEvent.TransponderPing","2035-04-07T19:39:50.478415",51439.81609,"2035-04-07",NA,"Entity.Vessel.CargoVessel",NA,NA
"1568","City of South Paackland","transpacific5ada","Event.TransportEvent.TransponderPing","2035-06-13T20:03:16.894522",50272.620325,"2035-06-13",NA,"Entity.Vessel.CargoVessel",NA,NA
"1569","City of South Paackland","transpacific5ada","Event.TransportEvent.TransponderPing","2035-11-02T07:35:49.817114",47020.667077,"2035-11-02",NA,"Entity.Vessel.CargoVessel",NA,NA
"1570","City of South Paackland","transpacific5ada","Event.TransportEvent.TransponderPing","2035-11-20T13:43:01.614488",41758.492894,"2035-11-20",NA,"Entity.Vessel.CargoVessel",NA,NA
"1571","City of South Paackland","freightfountaind90","Event.TransportEvent.TransponderPing","2035-04-12T00:22:48.217878",54663.994587,"2035-04-12",NA,"Entity.Vessel.CargoVessel",NA,NA
"1572","City of South Paackland","freightfountaind90","Event.TransportEvent.TransponderPing","2035-05-03T06:10:15.567012",45129.199276,"2035-05-03",NA,"Entity.Vessel.CargoVessel",NA,NA
"1573","City of South Paackland","freightfountaind90","Event.TransportEvent.TransponderPing","2035-08-06T08:54:20.567909",58730.505479,"2035-08-06",NA,"Entity.Vessel.CargoVessel",NA,NA
"1574","City of South Paackland","nauticalnucleus107c4","Event.TransportEvent.TransponderPing","2035-04-11T21:08:32.564852",51956.398271,"2035-04-11",NA,"Entity.Vessel.CargoVessel",NA,NA
"1575","City of South Paackland","nauticalnucleus107c4","Event.TransportEvent.TransponderPing","2035-05-02T02:53:46.038920",47099.123435,"2035-05-02",NA,"Entity.Vessel.CargoVessel",NA,NA
"1576","City of South Paackland","nauticalnucleus107c4","Event.TransportEvent.TransponderPing","2035-06-14T15:59:29.621120",59216.241595,"2035-06-14",NA,"Entity.Vessel.CargoVessel",NA,NA
"1577","City of South Paackland","nauticalnucleus107c4","Event.TransportEvent.TransponderPing","2035-08-15T11:02:16.988731",55114.934013,"2035-08-15",NA,"Entity.Vessel.CargoVessel",NA,NA
"1578","City of South Paackland","nauticalnucleus107c4","Event.TransportEvent.TransponderPing","2035-08-28T17:58:53.151283",61958.99862,"2035-08-28",NA,"Entity.Vessel.CargoVessel",NA,NA
"1579","City of South Paackland","cargocircuit26cc","Event.TransportEvent.TransponderPing","2035-04-11T18:00:03.844697",68070.368393,"2035-04-11",NA,"Entity.Vessel.CargoVessel",NA,NA
"1580","City of South Paackland","cargocircuit26cc","Event.TransportEvent.TransponderPing","2035-05-24T22:45:00.232367",73393.033709,"2035-05-24",NA,"Entity.Vessel.CargoVessel",NA,NA
"1581","City of South Paackland","cargocircuit26cc","Event.TransportEvent.TransponderPing","2035-10-18T20:46:11.528387",46228.913703,"2035-10-18",NA,"Entity.Vessel.CargoVessel",NA,NA
"1582","City of South Paackland","nauticalnexus1a5d","Event.TransportEvent.TransponderPing","2035-04-12T03:01:13.797229",76027.149057,"2035-04-12",NA,"Entity.Vessel.CargoVessel",NA,NA
"1583","City of South Paackland","nauticalnexus1a5d","Event.TransportEvent.TransponderPing","2035-06-06T10:12:26.368328",61512.643912,"2035-06-06",NA,"Entity.Vessel.CargoVessel",NA,NA
"1584","City of South Paackland","nauticalnexus1a5d","Event.TransportEvent.TransponderPing","2035-08-31T01:33:48.876319",69753.268545,"2035-08-31",NA,"Entity.Vessel.CargoVessel",NA,NA
"1585","City of South Paackland","nauticalnexus1a5d","Event.TransportEvent.TransponderPing","2035-11-12T18:42:54.229364",63606.64156,"2035-11-12",NA,"Entity.Vessel.CargoVessel",NA,NA
"1586","City of South Paackland","nauticalnexus1a5d","Event.TransportEvent.TransponderPing","2035-11-27T11:12:35.238353",63987.662787,"2035-11-27",NA,"Entity.Vessel.CargoVessel",NA,NA
"1587","City of South Paackland","freightfirm27f","Event.TransportEvent.TransponderPing","2035-04-12T10:45:19.740252",56793.88318,"2035-04-12",NA,"Entity.Vessel.CargoVessel",NA,NA
"1588","City of South Paackland","freightfirm27f","Event.TransportEvent.TransponderPing","2035-07-03T12:47:33.966142",73036.875491,"2035-07-03",NA,"Entity.Vessel.CargoVessel",NA,NA
"1589","City of South Paackland","freightfirm27f","Event.TransportEvent.TransponderPing","2035-11-02T11:30:44.300435",43456.54061,"2035-11-02",NA,"Entity.Vessel.CargoVessel",NA,NA
"1590","City of South Paackland","oceanicodyssey5dd","Event.TransportEvent.TransponderPing","2035-04-17T12:33:21.392934",50338.141618,"2035-04-17",NA,"Entity.Vessel.CargoVessel",NA,NA
"1591","City of South Paackland","oceanicodyssey5dd","Event.TransportEvent.TransponderPing","2035-06-07T12:14:31.648175",65392.543549,"2035-06-07",NA,"Entity.Vessel.CargoVessel",NA,NA
"1592","City of South Paackland","seasentry1d3","Event.TransportEvent.TransponderPing","2035-04-18T14:31:17.668804",54045.315271,"2035-04-18",NA,"Entity.Vessel.CargoVessel",NA,NA
"1593","City of South Paackland","seasentry1d3","Event.TransportEvent.TransponderPing","2035-07-20T23:59:22.655760",61205.358213,"2035-07-20",NA,"Entity.Vessel.CargoVessel",NA,NA
"1594","City of South Paackland","freightfrequency5f65","Event.TransportEvent.TransponderPing","2035-04-18T20:48:17.402219",64765.950001,"2035-04-18",NA,"Entity.Vessel.CargoVessel",NA,NA
"1595","City of South Paackland","freightfrequency5f65","Event.TransportEvent.TransponderPing","2035-08-03T01:27:20.673434",57241.807099,"2035-08-03",NA,"Entity.Vessel.CargoVessel",NA,NA
"1596","City of South Paackland","freightfrequency5f65","Event.TransportEvent.TransponderPing","2035-09-17T18:26:54.854033",70780.503124,"2035-09-17",NA,"Entity.Vessel.CargoVessel",NA,NA
"1597","City of South Paackland","vesselvortex355","Event.TransportEvent.TransponderPing","2035-04-20T16:00:33.712584",54690.485566,"2035-04-20",NA,"Entity.Vessel.CargoVessel",NA,NA
"1598","City of South Paackland","vesselvortex355","Event.TransportEvent.TransponderPing","2035-11-14T15:52:58.664317",43327.07913,"2035-11-14",NA,"Entity.Vessel.CargoVessel",NA,NA
"1599","City of South Paackland","seawaysage5ce","Event.TransportEvent.TransponderPing","2035-04-21T01:47:32.584651",65535.465306,"2035-04-21",NA,"Entity.Vessel.CargoVessel",NA,NA
"1600","City of South Paackland","seawaysage5ce","Event.TransportEvent.TransponderPing","2035-08-23T16:50:28.661802",58621.921542,"2035-08-23",NA,"Entity.Vessel.CargoVessel",NA,NA
"1601","City of South Paackland","seawaysage5ce","Event.TransportEvent.TransponderPing","2035-10-09T14:10:35.187136",47147.152479,"2035-10-09",NA,"Entity.Vessel.CargoVessel",NA,NA
"1602","City of South Paackland","maritimemomentumfab","Event.TransportEvent.TransponderPing","2035-04-25T08:21:06.351780",44603.790032,"2035-04-25",NA,"Entity.Vessel.CargoVessel",NA,NA
"1603","City of South Paackland","maritimemomentumfab","Event.TransportEvent.TransponderPing","2035-05-16T23:13:18.662251",48516.307125,"2035-05-16",NA,"Entity.Vessel.CargoVessel",NA,NA
"1604","City of South Paackland","maritimemomentumfab","Event.TransportEvent.TransponderPing","2035-06-23T08:00:55.979600",53801.700285,"2035-06-23",NA,"Entity.Vessel.CargoVessel",NA,NA
"1605","City of South Paackland","maritimemomentumfab","Event.TransportEvent.TransponderPing","2035-11-15T06:48:33.676659",74979.610958,"2035-11-15",NA,"Entity.Vessel.CargoVessel",NA,NA
"1606","City of South Paackland","maritimemomentum8d12","Event.TransportEvent.TransponderPing","2035-04-25T09:20:34.871930",70268.997084,"2035-04-25",NA,"Entity.Vessel.CargoVessel",NA,NA
"1607","City of South Paackland","maritimemomentum8d12","Event.TransportEvent.TransponderPing","2035-06-24T04:48:47.238766",40377.89216,"2035-06-24",NA,"Entity.Vessel.CargoVessel",NA,NA
"1608","City of South Paackland","maritimemomentum8d12","Event.TransportEvent.TransponderPing","2035-08-15T15:24:37.517944",73920.911335,"2035-08-15",NA,"Entity.Vessel.CargoVessel",NA,NA
"1609","City of South Paackland","maritimemomentum8d12","Event.TransportEvent.TransponderPing","2035-08-29T18:32:00.324298",55289.365755,"2035-08-29",NA,"Entity.Vessel.CargoVessel",NA,NA
"1610","City of South Paackland","maritimemomentum8d12","Event.TransportEvent.TransponderPing","2035-10-24T11:04:50.543545",65971.343882,"2035-10-24",NA,"Entity.Vessel.CargoVessel",NA,NA
"1611","City of South Paackland","seasentry2e28","Event.TransportEvent.TransponderPing","2035-04-30T01:23:57.925436",63217.979205,"2035-04-30",NA,"Entity.Vessel.CargoVessel",NA,NA
"1612","City of South Paackland","seasentry2e28","Event.TransportEvent.TransponderPing","2035-05-22T18:43:12.502252",57551.322196,"2035-05-22",NA,"Entity.Vessel.CargoVessel",NA,NA
"1613","City of South Paackland","seasentry2e28","Event.TransportEvent.TransponderPing","2035-06-29T00:40:16.488693",65499.68226,"2035-06-29",NA,"Entity.Vessel.CargoVessel",NA,NA
"1614","City of South Paackland","seasentry2e28","Event.TransportEvent.TransponderPing","2035-07-27T02:45:16.643598",37353.553296,"2035-07-27",NA,"Entity.Vessel.CargoVessel",NA,NA
"1615","City of South Paackland","seasentry2e28","Event.TransportEvent.TransponderPing","2035-08-31T13:51:57.907864",49466.630375,"2035-08-31",NA,"Entity.Vessel.CargoVessel",NA,NA
"1616","City of South Paackland","seasentry2e28","Event.TransportEvent.TransponderPing","2035-10-19T20:19:48.363924",52833.840543,"2035-10-19",NA,"Entity.Vessel.CargoVessel",NA,NA
"1617","City of South Paackland","cargocynosure29d","Event.TransportEvent.TransponderPing","2035-05-03T02:23:08.511416",50279.579118,"2035-05-03",NA,"Entity.Vessel.CargoVessel",NA,NA
"1618","City of South Paackland","cargocynosure29d","Event.TransportEvent.TransponderPing","2035-08-05T22:27:39.852276",48343.039301,"2035-08-05",NA,"Entity.Vessel.CargoVessel",NA,NA
"1619","City of South Paackland","cargocynosure29d","Event.TransportEvent.TransponderPing","2035-10-05T09:24:45.742944",56432.632243,"2035-10-05",NA,"Entity.Vessel.CargoVessel",NA,NA
"1620","City of South Paackland","shipmatrix9b4","Event.TransportEvent.TransponderPing","2035-05-11T17:25:31.682940",47122.418532,"2035-05-11",NA,"Entity.Vessel.CargoVessel",NA,NA
"1621","City of South Paackland","shipmatrix9b4","Event.TransportEvent.TransponderPing","2035-06-21T10:06:25.804811",53075.434889,"2035-06-21",NA,"Entity.Vessel.CargoVessel",NA,NA
"1622","City of South Paackland","shipmatrix9b4","Event.TransportEvent.TransponderPing","2035-09-12T00:43:10.985764",67326.224542,"2035-09-12",NA,"Entity.Vessel.CargoVessel",NA,NA
"1623","City of South Paackland","shipmatrix9b4","Event.TransportEvent.TransponderPing","2035-11-16T21:31:05.388327",51231.15226,"2035-11-16",NA,"Entity.Vessel.CargoVessel",NA,NA
"1624","City of South Paackland","shipmatrix9b4","Event.TransportEvent.TransponderPing","2035-11-28T11:40:19.222341",54022.285747,"2035-11-28",NA,"Entity.Vessel.CargoVessel",NA,NA
"1625","City of South Paackland","vesselvictoryafd","Event.TransportEvent.TransponderPing","2035-05-11T08:19:58.011715",72136.555833,"2035-05-11",NA,"Entity.Vessel.CargoVessel",NA,NA
"1626","City of South Paackland","vesselvictoryafd","Event.TransportEvent.TransponderPing","2035-06-19T17:38:45.523023",50918.407768,"2035-06-19",NA,"Entity.Vessel.CargoVessel",NA,NA
"1627","City of South Paackland","seasovereignc6e","Event.TransportEvent.TransponderPing","2035-05-14T06:31:43.260930",42970.733803,"2035-05-14",NA,"Entity.Vessel.CargoVessel",NA,NA
"1628","City of South Paackland","seasovereignc6e","Event.TransportEvent.TransponderPing","2035-09-19T09:31:13.930907",42283.175817,"2035-09-19",NA,"Entity.Vessel.CargoVessel",NA,NA
"1629","City of South Paackland","seasovereignc6e","Event.TransportEvent.TransponderPing","2035-11-20T13:17:40.169696",53937.669515,"2035-11-20",NA,"Entity.Vessel.CargoVessel",NA,NA
"1630","City of South Paackland","vesselvertexa2e","Event.TransportEvent.TransponderPing","2035-05-21T07:15:13.637268",67595.65315,"2035-05-21",NA,"Entity.Vessel.CargoVessel",NA,NA
"1631","City of South Paackland","vesselvertexa2e","Event.TransportEvent.TransponderPing","2035-06-30T01:13:42.203716",44201.872894,"2035-06-30",NA,"Entity.Vessel.CargoVessel",NA,NA
"1632","City of South Paackland","vesselvertexa2e","Event.TransportEvent.TransponderPing","2035-09-13T14:56:19.190582",66676.938909,"2035-09-13",NA,"Entity.Vessel.CargoVessel",NA,NA
"1633","City of South Paackland","vesselvertexa2e","Event.TransportEvent.TransponderPing","2035-10-19T11:19:18.814347",67695.57704,"2035-10-19",NA,"Entity.Vessel.CargoVessel",NA,NA
"1634","City of South Paackland","vesselvertexa2e","Event.TransportEvent.TransponderPing","2035-11-19T12:24:55.815214",44477.083057,"2035-11-19",NA,"Entity.Vessel.CargoVessel",NA,NA
"1635","City of South Paackland","nauticalnomada36","Event.TransportEvent.TransponderPing","2035-05-24T04:05:05.677196",60041.151776,"2035-05-24",NA,"Entity.Vessel.CargoVessel",NA,NA
"1636","City of South Paackland","nauticalnomada36","Event.TransportEvent.TransponderPing","2035-09-19T16:15:25.821276",75156.729641,"2035-09-19",NA,"Entity.Vessel.CargoVessel",NA,NA
"1637","City of South Paackland","nauticalnomada36","Event.TransportEvent.TransponderPing","2035-11-21T19:46:22.721411",55696.030385,"2035-11-21",NA,"Entity.Vessel.CargoVessel",NA,NA
"1638","City of South Paackland","transpolar2a4","Event.TransportEvent.TransponderPing","2035-05-29T11:18:15.626472",62648.004706,"2035-05-29",NA,"Entity.Vessel.CargoVessel",NA,NA
"1639","City of South Paackland","transpolar2a4","Event.TransportEvent.TransponderPing","2035-07-15T09:51:27.081740",67431.360426,"2035-07-15",NA,"Entity.Vessel.CargoVessel",NA,NA
"1640","City of South Paackland","transpolar2a4","Event.TransportEvent.TransponderPing","2035-08-09T12:50:09.099790",52139.179034,"2035-08-09",NA,"Entity.Vessel.CargoVessel",NA,NA
"1641","City of South Paackland","transpolar2a4","Event.TransportEvent.TransponderPing","2035-09-03T03:38:22.818676",62611.877085,"2035-09-03",NA,"Entity.Vessel.CargoVessel",NA,NA
"1642","City of South Paackland","transpolar2a4","Event.TransportEvent.TransponderPing","2035-10-19T19:49:10.515038",38802.049209,"2035-10-19",NA,"Entity.Vessel.CargoVessel",NA,NA
"1643","City of South Paackland","vesselventuredfa","Event.TransportEvent.TransponderPing","2035-05-29T14:32:08.540829",62254.087941,"2035-05-29",NA,"Entity.Vessel.CargoVessel",NA,NA
"1644","City of South Paackland","vesselventuredfa","Event.TransportEvent.TransponderPing","2035-06-01T12:27:18.435033",73082.642601,"2035-06-01",NA,"Entity.Vessel.CargoVessel",NA,NA
"1645","City of South Paackland","vesselventuredfa","Event.TransportEvent.TransponderPing","2035-11-02T13:34:55.323441",73550.716655,"2035-11-02",NA,"Entity.Vessel.CargoVessel",NA,NA
"1646","City of South Paackland","seasystem375","Event.TransportEvent.TransponderPing","2035-05-31T14:06:02.822606",39644.37131,"2035-05-31",NA,"Entity.Vessel.CargoVessel",NA,NA
"1647","City of South Paackland","seasystem375","Event.TransportEvent.TransponderPing","2035-08-10T12:41:54.532166",66791.008229,"2035-08-10",NA,"Entity.Vessel.CargoVessel",NA,NA
"1648","City of South Paackland","seasystem375","Event.TransportEvent.TransponderPing","2035-09-07T01:20:58.256361",66679.294422,"2035-09-07",NA,"Entity.Vessel.CargoVessel",NA,NA
"1649","City of South Paackland","seasystem375","Event.TransportEvent.TransponderPing","2035-11-08T02:29:58.953030",50314.046985,"2035-11-08",NA,"Entity.Vessel.CargoVessel",NA,NA
"1650","City of South Paackland","cargocosmoscde","Event.TransportEvent.TransponderPing","2035-06-04T07:49:12.449081",45299.850375,"2035-06-04",NA,"Entity.Vessel.CargoVessel",NA,NA
"1651","City of South Paackland","cargocosmoscde","Event.TransportEvent.TransponderPing","2035-09-28T00:47:57.394933",51837.311537,"2035-09-28",NA,"Entity.Vessel.CargoVessel",NA,NA
"1652","City of South Paackland","cargocosmoscde","Event.TransportEvent.TransponderPing","2035-11-12T06:06:52.482827",47080.004752,"2035-11-12",NA,"Entity.Vessel.CargoVessel",NA,NA
"1653","City of South Paackland","aquatransit6bc","Event.TransportEvent.TransponderPing","2035-06-17T17:44:17.419822",61960.475503,"2035-06-17",NA,"Entity.Vessel.CargoVessel",NA,NA
"1654","City of South Paackland","aquatransit6bc","Event.TransportEvent.TransponderPing","2035-07-18T00:23:56.243414",64156.24661,"2035-07-18",NA,"Entity.Vessel.CargoVessel",NA,NA
"1655","City of South Paackland","seawaysynergy8489","Event.TransportEvent.TransponderPing","2035-07-04T09:50:14.047928",47448.455644,"2035-07-04",NA,"Entity.Vessel.CargoVessel",NA,NA
"1656","City of South Paackland","seawaysynergy8489","Event.TransportEvent.TransponderPing","2035-08-03T05:56:50.471777",43326.185766,"2035-08-03",NA,"Entity.Vessel.CargoVessel",NA,NA
"1657","City of South Paackland","seawaysynergy8489","Event.TransportEvent.TransponderPing","2035-09-15T00:16:11.061387",68841.753889,"2035-09-15",NA,"Entity.Vessel.CargoVessel",NA,NA
"1658","City of South Paackland","seawaysynergy8489","Event.TransportEvent.TransponderPing","2035-09-24T12:04:09.548654",56798.470425,"2035-09-24",NA,"Entity.Vessel.CargoVessel",NA,NA
